dest_id,dest_country,dest_name,dest_name_eng,dest_content,dest_reference,dest_money,dest_landscape,dest_fun,dest_tag,dest_img,dest_cnt,,dest_map
switzerland_02,스위스,루체른 호수,Lake Lucerne,"루체른호(독일어: Vierwaldstättersee, 프랑스어: Lac Des Quatre Cantons)는 스위스 중부에 있는 호수로 스위스에서 네번째로 큰 호수이다. 호반에서 가장 유명한 도시는 루체른주의 루체른이며, 대한민국과 영어권에는 루체른호로 알려져 있으나, 스위스 최초의 네 주(슈비츠주·운터발덴주·우리주·루체른주)와 접하고 있다 하여 독일어로는 원시(原始)4주의 호수라는 뜻의 피어발트슈테터호(독일어: Vierwaldstättersee)로 부른다. 오늘날 운터발덴주는 니트발덴주와 옵발덴주로 분리되어 호수는 다섯 주와 접하고 있다. 전체 호수의 총 면적은 114km2이고, 고도는 434m이며, 최대 깊이는 214m, 부피는 11.8km3이다. 해안선의 대부분은 호수 위로 1,500m 높이까지 가파르게 솟아올라 리기와 필라투스 산을 비롯한 그림 같은 풍경을 많이 볼 수 있다. 로이스강은 우리 호수(Urnersee)라고 불리는 부분에서 플뤼엘렌(Flüelen)의 호수로 들어가고 루체른에서 나간다. 호수는 또한 브루넨에서 무오타강, 부옥스(Buochs)에서 엥겔베르거 아(Engelberger Aa), 알프나흐슈타트에서 자르너 아강(Sarner Aa)을 받아들인다. 기차와 도로로 호수를 일주하는 것도 가능하지만, 철도 노선은 아트-골다우역을 통해 리기산의 북쪽에서도 호수를 일주한다. 1980년부터 A2 고속도로는 플뤼엘렌의 호수 시작 부분 바로 남쪽에 있는 우리주의 알트도르프에서 단 30분 만에 고트하르트 고개 경로에 도달하기 위해 제리스베르크 터널을 통해 이어진다. 증기선과 기타 여객선이 호수의 여러 마을과 마을 사이를 오간다. 내국인과 외국인 모두 에게 인기 있는 관광지이며, 해안을 따라 많은 호텔과 리조트가 있다. 또한, 스위스 연방 창립의 전통적 장소인 뤼틀리 초원이 우리 호수 호숫가에 있다. 1991년 건국 700주년을 기념하기 위해 우리 호수 주변에 35km의 기념산책로인 스위스길(Swiss Path)이 건설되었다. 2019년부터 2021년까지 호수 바닥(파이프라인 건설 중)을 조사한 고고학자들은 기원전 1000년 경의 유물이 있는 청동기 시대 마을의 유적을 발견했다. 이후, 이 새로운 발견은 이 지역이 사학자들이 이전에 생각했던 것보다 2,000년 더 일찍 정착했음을 나타내고 있다.",위키백과,0.1649147,0.64781277,0.38694493,"아름답다, 산, 풍경, 백조, 도시",https://youimg1.tripcdn.com/target/100h1f000001grwbp1ED5_C_760_506.jpg,0,,switzerland_lake-lucerne_origin.csv
taiwan_01,대만,타이베이 101,Taipei 101,"타이베이 101(중국어 (타이완): 臺北101 , 영어: TAIPEI 101) 또는 타이베이 세계금융센터(영어: Taipei World Financial Center 타이베이 월드 파이낸셜 센터)는 타이완 타이베이에 1999년부터 2004년까지 KTRT 509미터, 101층으로 지은 타이완섬의 대표적인 마천루로, 2010년 1월 3일(현지시간)까지 세계의 고층 빌딩 중에서 제일 높은 고층 빌딩이었다. 원래는 W 모양으로 지었으나, 1/3정도 짓다가 흔들려 W형에서 L형으로 고쳤다.정식 명칭은 타이베이 세계금융센터(Taipei World Financial Center)이고, 과거에는 타이베이 국제금융센터(Taipei International Financial Center)라는 명칭을 사용한 바 있다. 하지만 세계적으로는 약칭인 타이베이 101이 널리 쓰이고 있다.원래는 말레이시아의 쿠알라룸푸르에 있는 페트로나스 타워보다 3m가 낮아서 첨탑(Spire)으로 페트로나스 타워보다 더 높게 지어져 그 상태에서 개막하였다. 그러나 2007년 7월 21일 부르즈 할리파가 512.1m를 돌파하고, 2010년 1월 4일 828m로 개장됨에 따라 2번째로 높은 마천루가 되었는데, 이후 2014년 상하이 타워(632m), 2012년 메카 알베이트 타워(601m), 2016년 선전 핑안 국제금융센터(599.1m), 2016년 서울 롯데월드타워(555m), 2013년 뉴욕 원 월드 트레이드 센터(541m), 2019년 CTF 톈진 (530.4m) 2016년 CTF 광저우(530m),  2018년 베이징 중국존(527.7m) 등 500m를 넘는 마천루들이 완공되어, 현재 세계에서 10위로 높은 빌딩이다.",위키백과,0.7203965,0.26545209,0.22116916,"건물, 빌딩, 높다, 전망대, 야경",https://youimg1.tripcdn.com/target/100g0s000000hix6r35B9_C_760_506.jpg,0,,taiwan_taipei-101_origin.csv
taiwan_02,대만,국립고궁박물원,National Palace Museum,"국립고궁박물관(國立故宮博物院)은 중화민국 타이베이시에 위치해 있는 중화민국 행정원 소속 국립박물관이다.이 박물원에는 중국 국민당이 국공 내전에서 패배하여 타이완으로 이동할 때에 대륙에서 가져온 문화재가 거의 대부분을 차지하고 있다. 이 박물원이 소장품의 수는 69만 7490개나 되어 세계 4대 박물관의 하나로 손꼽히고 있다. 위낙 유물이 많기 때문에 박물원에서는 3개월에 1번씩 전시하는 소장품을 전부 교환하고 있어서, 모든 소장품을 관람하려면 8년정도 걸린다고 한다. 2001년부터 소장품 보호를 위해 박물원 건물을 보수하고 있다.장제스는 중국 전통문화에 애착이 많았다. 평소 지론이 ''나라가 없어도 살 수 있지만 문물 없이 살 수 없다''는 것이었고, 국공내전 와중 패주하면서도 베이징 자금성고궁박물관에 있던 유물 중 가치가 높다고 판단한 29만점과 전국 각지의 유물들을 타이완으로 가져왔다 자이현 타이바오시에는 남부 분관이 별도로 존재한다.",위키백과,0.49107503,0.44662437,0.51245433,"문화, 유물, 고궁, 가치, 보물",https://youimg1.tripcdn.com/target/100q0r000000hdz7e53C4_C_670_376.jpg_.webp?proc=source%2ftrip,0,,taiwan_taipei-palace-museum_origin.csv
uk_01,영국,대영박물관,British Museum,"대영박물관(大英博物館, British Museum)은 영국의 런던 블룸즈베리에 위치해 있는 영국 최대의 국립 공공박물관이다. 대영박물관은 과거 영국이 제국주의 시대부터 전세계 모든 대륙에서 수집한 방대한 유물들을 소장 및 전시하고 있다. 대영박물관은 인류시작부터 현재까지의 역사, 미술, 문화와 관련된 유물 및 소장품이 대략 8백만여점에 달한다. 1753년에 설립되었으나 처음에는 한스 슬론 경의 개인수집품이 전시물의 대부분을 이루었고, 공공에 개방된 것은 1759년 1월 15일이었다. 블룸스베리의 몬태규 저택이었는데 현재 박물관 자리이다. 2세기 반에 걸친 확장으로 인해 몇 개의 부속 기관이 생겼고, 이때 남킹스턴 영국 박물관(자연사)이 1887년 생긴 것이다. 이후 도서관이 생기며 크게 확장되었으며, 영국을 대표하는 박물관으로 명실상부하게 자리잡아 현재까지 이르게 되었다.",위키백과,0.1588591,0.56510725,0.50925917,"중국, 문화, 컬렉션, 유물, 이집트",https://youimg1.tripcdn.com/target/1A0b14000000x6jd58E80_C_760_506.jpg,0,,uk_londonmuseum_origin.csv
uk_02,영국,런던탑,Tower of London,"런던탑(영어: Tower of London 타워 오브 런던[*])은 잉글랜드 센트럴런던의 템스강 북안에 있는 유서깊은 성이자 궁전이다. 정식 명칭은 여왕 폐하의 궁전이자 요새인 런던탑(Her Majesty's Royal Palace and Fortress of the Tower of London)이다. 종종 그냥 탑(영어: The Tower 더 타워[*])이라 부르기도 한다. 행정 구역상으로는 타워햄리츠구에 속해 있으며 서쪽은 타워힐 공원을 사이에 두고 시티오브런던과 마주하고 있다. 노르만의 잉글랜드 정복 이후인 1066년에 세워진 요새를 기반으로 건축되었다. 런던탑의 명칭은 1078년 정복왕 윌리엄이 잉글랜드에 새로운 지배자가 들어섰음을 상징하는 건물로서 세운 화이트 타워에서 유래되었다. 런던탑은 1100년(더럼 주교 래널프 플램바드)부터 1952년(크레이 형제)까지 종종 감옥으로 쓰였지만, 그것이 주된 기능은 아니었다. 15세기 후반에는 장미 전쟁의 와중에 에드워드 5세와 요크 공작 슈루즈베리의 리처드 형제가 런던탑에 갇혔다가 행방이 묘연해진 런던탑의 두 왕자 사건이 발생하기도 하였다. 16세기와 17세기에 런던탑은 많은 인사들을 감금하던 장소였는데, 즉위 이전의 엘리자베스 1세, 월터 롤리와 엘리자베스 롤리 부부 같은 사람들이 런던탑으로 보내졌다. 이로 인해 누군가가 감옥에 갔다는 뜻을 가진 관용구인 ‘탑으로 갔다’(Sent to the Tower)가 탄생하기도 했다. 여러 차례 주요 인사를 감금한 역사가 있지만, 런던탑의 주요 기능은 감옥이 아니라 궁전이었다. 런던탑은 해자와 두 겹의 성곽으로 둘러싸인 여러 건물들로 이루어져 있다. 런던탑은 12세기와 13세기를 거치면서 리처드 1세와 헨리 3세, 에드워드 1세에 의해 증축되어 13세기 후반 무렵 오늘날과 같은 모습을 갖추게 되었다. 런던탑의 중심 건물인 화이트 타워는 처음 지어질 때에는 하얀색이 아니었지만 헨리 3세가 하얀색으로 외장을 꾸민 뒤에 그렇게 불리기 시작했다. 런던탑은 궁정으로서 군주가 기거하는 장소로, 군주가 없을 때에는 런던탑 무관장이 성의 관리를 맡는다. 런던탑 무관장은 중세 시기에 군주의 신임을 받는 강력한 직위였으며 현재는 영국 육군 원수가 겸임하고 있다.[5] 튜더 왕조 시대에 들어서 런던탑은 점차 군주의 거처로 쓰이지 않게 되었으며, 성을 보수하고 강화하려던 노력에도 불구하고 대포 공격에 대응하기에는 방어가 미흡했다. 런던탑은 무기고, 국고, 머내저리, 왕립 조폐국, 등기소, 영국의 대관보기 보관소 등 다양한 용도로 쓰였다. 14세기 초반에서 찰스 2세 재위 기간까지 잉글랜드 국왕의 대관식 의례에는 런던탑에서 웨스트민스터 사원까지 행진하는 관례가 있었다. 두 차례에 걸친 세계 대전 중에 런던탑은 다시 감옥으로 사용되었고 12명의 간첩이 런던탑에서 처형되었다. 제2차 세계 대전을 거치면서 런던탑 역시 독일의 영국 대공습으로 피해를 입었다. 전쟁 이후에 여러 차례의 보수를 거친 런던탑은 다시금 대중에게 개방되었고 오늘날 영국에서 가장 인기있는 관광 명소 중 하나가 되었다. 런던탑은 1988년에 유네스코 세계문화유산에 선정되었다.",위키백과,0.46209527,0.10161413,0.3702437,"성, 역사, 티켓, 왕실, 건물",https://youimg1.tripcdn.com/target/100v1f000001h1abs26A1_C_760_506.jpg,0,,uk_rondontower_origin.csv
uk_03,영국,윈저 성,Windsor Castle,"윈저성(영어: Windsor Castle)은 잉글랜드의 버크셔주 윈저에 있는 성채이다. 세계에서 가장 오랫동안 그 자리에 보존된 성채이기도 하며, 정복왕 윌리엄 시대까지 거슬러 올라간다. 성채의 바닥 면적은 44,965평방미터이다. 윈저 왕가의 명칭이 이 성의 이름에서 유래했다. 윈저 성은 런던의 버킹엄 궁전, 에든버러의 홀리루드 궁전과 함께 영국 군주의 공식 주거지 가운데 한 곳이다. 엘리자베스 2세 여왕은 주말 대부분을 윈저 성에서 국정을 돌볼 뿐만 아니라 사사로운 오락으로도 보냈다. 그녀의 나머지 거주지로는 왕실 가족의 비공개 저택들인 샌드링엄 하우스와 밸모럴 성이 있다. 잉글랜드의 국왕과 여왕 대부분이 성채의 건설과 발전에 직접적인 영향을 끼쳤는데, 때때로 그들의 근위대를 둔 요새, 집, 공식 거주지, 교도소 등으로 이용하였다. 1992년 화재가 발생하여 막대한 피해를 입은 바 있다.",위키백과,0.31206341,0.54436809,0.46881494,"왕실, 여왕, 티켓, 아름답다, 가치",https://youimg1.tripcdn.com/target/1A0e1c000001d2vmi550E_C_760_506.jpg,0,,uk_windsor-castle_origin.csv
vietnam_01,베트남,나트랑 해변,Nha Trang beach,"냐짱(베트남어: Thành phố Nha Trang / 城舖芽莊)은 베트남 남부에 위치한 카인호아성의 성도로, 호찌민시에서 북동쪽으로 약 450km 정도 떨어진 곳에 위치하며 면적은 251km2, 인구는 350,375명(2005년 기준)이다. 냐짱은 해변과 스쿠버 다이빙으로 유명하며, 동남아시아의 많은 여행객과 더불어 수 많은 배낭 여행객을 유치하여 인기있는 관광 목적지로 발전했다. 2008년 7월 14일 미스 유니버스 대회를 개최하였으며, 2010년 12월 4일에는 미스 어스 대회를 개최하였고, 2016년에는 해변 아시안 게임을 주최하기도 했다. 역사적으로 이 도시는 참파가 통치하던 까우타라(Kauthara)로 알려졌었다. 이곳에는 참파에 의해 세워진 유명한 포나가 탑이 있다. 냐짱은 해안 도시이기 때문에 냐짱 대양연구소에 기반을 둔 해양 과학의 중심지이기도 한다. 혼문 해양보호 지역은 국제 자연 보전 연맹이 지정한 세계 최초의 해양보호구역 중 하나이다.",위키백과,0.4727533,0.51886321,0.42659776,"섬, 공원, 케이블카, 진주, 놀이",https://youimg1.tripcdn.com/target/100j0700000028nf2D4B0_C_760_506.jpg,0,,vietnam_nha-trang_origin.csv
vietnam_02,베트남,포 나가르 첨탑,Po Nagar Cham Tower,"포나가르 참탑은 고대 여신에게 바치기 위해 지어진 나트랑의 대표적인 사탑입니다. 앙코르와트에서 영감을 받아 지어진 사탑은 원래는 3개 층이었으나, 1천 년이라는 세월이 흐르며 현재 4개의 기둥만 남아있는 곳으로 나트랑의 찬란했던 역사를 담고 있습니다. 사탑의 정상에서는 나트랑 항구의 뷰를 한눈에 바라볼 수 있다고 합니다. 정상에 올라서 이곳의 아름다운 전경을 만끽해보세요.",trip.com,0.32583728,0.15508821,0.15169424,"나트랑, 앙코르와트, 참파, 여신, 힌두교",https://youimg1.tripcdn.com/target/fd/tg/g3/M03/7C/87/CggYGVXNVlKAOIDYAAs2s8XtG48021_C_900_600.jpg_.webp?proc=source%2ftrip,0,,vietnam_ponagarchamtower_origin.csv
vietnam_03,베트남,사이공 중앙 우체국,Saigon Central Post Office,"사이공 중앙 우체국(베트남어: Bưu điện trung tâm Sài Gòn, 프랑스어: Poste centrale de Saïgon)은 베트남 호찌민 시 1군 파리 코뮌 광장에 있는 건물이다. 1886년부터 1891년까지 건축가 외기스트 앙리 빌드외와 알프레드 폴홍스의 지도 아래 유럽 양식으로 지어졌다. 외부를 둘러보면 건물 앞쪽에 사람들의 이름이 적힌 사각형 모양이 있으며, 건물 가운데에는 대형 시계가 있다. 내부에 있는 두 개의 벽에는 유서가 깊은 지도(Saigon et ses environs (1892), Lignes télégraphiques du Sud Vietnam et du Cambodge (1936)가 각각 그려져 있다. 이 건물은 호찌민 시 방문자들에게 인기 있는 곳으로 잘 알려져 있으며, 이 곳 근처에는 사이공 노트르담 성당과 쇼핑몰 다이아몬드 플라자가 있다.",위키백과,0.3637856,0.28892491,0.18775812,"프랑스, 엽서, 보내다, 홀, 기념품",https://youimg1.tripcdn.com/target/100i0500000011nfyC5DA_C_760_506.jpg,0,,vietnam_sai-gon-central-post-office_origin.csv
indonesia_01,인도네시아,잠바란 비치,Jimbaran Beach,"짐바란은 인도네시아 발리의 어촌이자 관광지입니다. Ngurah Rai International Airport의 남쪽에 위치한 이 해변에는 5성급 Le Meridian Bali Jimbaran, Kayumanis Private Estate & Spa, 인터콘티넨탈 호텔 Bali, AYANA Resort and Spa Bali, Four Seasons 및 Jimbaran Puri Bali, 캐주얼 다이닝 레스토랑 Cuca가 있습니다. 최근, 짐바란은 더 저렴한 숙박 시설을 개발하고 있습니다. 최근 몇 년간 짐바란의 관광업이 증가하여 지역 경제가 활성화되었습니다. 2005년에 발리 폭탄 테러는 자살 폭탄 테러가 해변을 따라 있는 두 개의 유명한 와룽(식당)을 공격했을 때 발생했습니다. 하지만, 관광 산업은 그 이후로 회복되었습니다. 식사객들은 먹고 싶은 살아있는 해산물을 선택하고, 그것은 즉시 준비되며, 일반적으로 숯이 아닌 코코넛 껍질을 불에 구워집니다. 누사두아 반도와 함께 쿠타 남부 구 아래에 위치합니다. 짐바란은 발리 남부 반도의 '목'에 위치해 있습니다.",위키백과,0.57822215,0.59061902,0.37807358,"일몰, 아름답다, 해산물, 발리, 바비큐",https://youimg1.tripcdn.com/target/01A2b120008f06kpl9673_C_760_506_Q70.jpg?proc=source%2ftrip,0,,indonesia_jimbaran-beach_origin.csv
thailand_01,태국,푸켓 판타씨,Phuket FantaSea,"푸켓 환타 바다는 태국 남부 푸켓 섬에 위치한 야간 문화 테마 공원입니다. 이 공원은 60에이커(20ha)의 면적을 차지하고 있으며 태국 문화 연극, 테마 뷔페 식당, 쇼핑 거리를 포함하고 있습니다. 이 공원은 3,500만 THB (1억 달러) 이상의 비용으로 만들어졌고 1998년 12월 20일에 대중에게 공개되었습니다. 착시 기술과 특수 효과가 가미된 태국 문화 쇼. 쇼는 약 70분간 지속되며 수코타이 시대의 돌 코끼리 궁전을 재현한 '코끼리의 궁전'이라고 불리는 특별 제작된 극장 안에서 공연됩니다. 약 10레이(4에이커)의 면적과 3층을 차지하며, 3,000명의 좌석을 수용할 수 있습니다. Golden Kinnaree Buffet Restaurant는 아유타야 시대의 건축 양식으로 설계되었으며, 5,220 m2(약 1.3 에이커)의 면적에 4,000명의 좌석 손님을 수용할 수 있으며, 세계에서 가장 큰 뷔페 레스토랑 중 하나입니다. 축제 마을은 쇼핑 거리입니다. 게임타운, 아라카르트 레스토랑, 패스트푸드점, 바도 있습니다.",위키백과,0.81845499,0.35527058,0.1811603,"공연, 코끼리, 뷔페, 공원, 식사",https://youimg1.tripcdn.com/target/100e10000000plzm68BAB_C_760_506_Q70.jpg?proc=source%2ftrip,0,,thailand_phuket-fantasea_origin.csv
thailand_02,태국,방라 로드,Thanon Bangla,"밤이 되면 호려한 네온사인으로 반짝이는 푸켓 최고의 유흥 거리, 여행객의 눈길을 사로잡는 다양한 길거리 공연 - 낮에는 한산한 거리가 밤이 되면 화려한 네온사인이 반짝이는 유흥의 거리로 변신한다. 클럽과 나이트, 바가 여럿 자리하고 있으며 곳곳에서는 다양한 댄스 공연과 마술 쇼 등 다채로운 공연을 선보여 여행각들의 눈길을 사로잡는다. 매년 4월, 새해를 맞이하는 태국 최대의 축제 '송크란'이 열리는 장소로도 유명해, 축제 기간 동안 건강과 복을 기원하며 서로에게 물을 뿌리는 이색적인 광경도 볼 수 있다.",Triple,0.65477366,0.2162683,0.22947837,"거리, 밤, 활기차다, 공연, 다양하다",https://youimg1.tripcdn.com/target/0101t1200083ftf1a399B_C_760_506_Q70.jpg?proc=source%2ftrip,0,,thailand_thanon-bangla_origin.csv
thailand_03,태국,푸켓 사이먼 카바레 쇼,Simon Cabaret Phuket,"사이먼 쇼는 푸켓의 가장 대표적인 공연 중 하나로, 1991년 오픈 이후 지금까지 푸켓만의 특화된 공연으로 계속 발전해 왔습니다. 사이먼 쇼는 다이나믹하고 허를 찌르는 위트와 유머가 넘치며, 웅장한 규모와 각 파트의 다양하고 풍부한 디테일을 자랑합니다. 중국, 인도, 이집트, 구미, 아프리카 등 국가와 지역의 요소들을 절묘히 융합함과 동시에 최신 유행하는 노래와 춤을 접목시켜 끊임없이 새로운 콘텐츠를 제공합니다. 동작 하나하나에서 느껴지는 여성스러움은 쇼를 감상하는 실제 여성들마저도 감탄과 박수가 절로 나오게 합니다.",trip.com,1,0.27370591,0.14780237,"공연, 쇼, 사진, 레이디, 아름답다",https://youimg1.tripcdn.com/target/100510000000plplj8640_C_760_506_Q70.jpg?proc=source%2ftrip,0,,thailand_Simon Cabaret Phuket_origin.csv
thailand_04,태국,에라완 사당,Erawan Shrine,"에라완 신사, 공식적으로 타오 마하 프롬 신사는 태국 방콕에 있는 힌두교 창조의 신 브라흐마의 태국 대표인 프라 프롬의 동상을 보관하고 있는 사당입니다. 그 이름은 또한 불교 우주론에서 브라흐마 왕국의 통치자인 마하브라마를 지칭할 수도 있습니다. 그 신은 힌두교의 종교적 맥락 밖에서 대중적으로 숭배되지만, 태국 애니미즘 신앙에서 수호신의 표현으로 더 많이, 그럼에도 불구하고 그 사당은 힌두교와 불교 사이의 혼합주의의 예를 보여줍니다. 그 사당은 종종 그들의 기도가 신사에서 답하는 것을 보는 대가로 숭배자들에 의해 고용된 태국 무용단의 공연을 특징으로 합니다.",위키백과,0.87920973,0.44020709,0.70867913,"부처, 소원, 향, 숭배, 예배",https://youimg1.tripcdn.com/target/100k0z000000nj3ye9B5C_C_760_506_Q70.jpg?proc=source%2ftrip,0,,thailand_erawan-shrine_origin.csv
malaysia_01,말레이시아,코타키나발루 시립 모스크,Kota Kinabalu City Mosque,코타키나발루 시립 모스크(Kota Kinabalu City Mosque)로 알려진 부유 모스크(Floating Mosque)는 코타키나발루 중심지의 북동쪽에 있는 리카스만 해안에 위치해 있습니다. 현대 이슬람 건축의 전형적이 예를 보여주는 이 모스크에서는 잊을 수 없는 일몰을 즐길 수 있을 것입니다. 맑고 푸른 하늘을 배경으로 주변 호수에 흰 모스크가 비친 모습은 놀라울 정도로 아름답습니다.,trip.com,0.41566926,0.35020816,0.38719026,"아름답다, 사진, 옷, 물, 건물",https://youimg1.tripcdn.com/target/10040y000000m3dtw1D75_C_760_506_Q70.jpg?proc=source%2ftrip,0,,malaysia_Kota-Kinabalu-City-Mosque_origin.csv
czechrepublic_01,체코,카를교,Charles bridge,"카렐교(체코어: Karlův most)는 체코 프라하 블타바 강 위에 있는 다리이다. 신성 로마 제국의 황제이자 보헤미아 왕국의 국왕인 카를 4세의 통치 아래 1357년에 건설이 시작되어 1402년에 완성되었다. 1841년까지 프라하 올드타운과 그 주변을 잇는 유일한 다리였다. 또한 서유럽 동유럽의 교역 루트로 프라하가 중요한 지위를 차지하게 되었다. 처음에는 단순히 돌다리(Kamenný most)라고 했지만 1870년부터 카렐교로 불리게 되었다. 1841년까지는 프라하에서 블타바 강을 가로지르는 유일한 다리였기 때문에, 프라하 성과 구시가지(스타레메스토)를 잇는 중요한 교통의 요지였다. 이러한 점때문에 프라하는 서유럽과 동유럽을 잇는 주요 교역루트로 발전할 수 있었다. 카를교는 길이 621m, 너비 약 10m로 16개의 아치로 다리 상판이 지탱되고 있다. 3개의 교탑이 카를교를 지키고 있는데, 이 중 2개는 말라스트라나에 있고, 1개는 스타레메스토(구시가지)에 있다. 구시가지 교탑은 고딕 건축 양식의 진수를 보여준다는 평가를 받는다. 다리 위의 상판은 30개의 조각상으로 장식되어 있는데, 대부분이 바로크 양식으로 만들어졌다. 원래 1700년대에 만들어졌으나, 현재는 레플리카로 다 교체되었다. 카를교는 얀 네포무츠키(네포무크의 요한) 신부가 대주교와 대립하던 보헤미아의 왕 바츨라프 4세에 의해 처형 당한 장소로서 관광객들이 그가 떨어진 장소에 있는 그의 조각상을 만지며 소원을 비는 곳으로도 유명하다. 특히 정사와 달리, 바츨라프 4세가 아내인 요안나를 의심하였는데 왕비가 얀 네포무츠키 신부에게 고해성사를 한 뒤, 얀 네포무츠키 신부를 불러 아내의 부정을 물었으나, 신부가 입을 다물고, 누군가에게 말한다면 왕의 곁에 있는 개에게만 말하겠다고 한 사건으로 강에 던져졌으나, 한 달 뒤에 부패하지 않은 채로 떠올랐다는 야사가 전해진다. 프라하 곳곳에 이에 관한 그림과 글이 있고, 관광객들은 카를교 위의 강아지(배우자가 자신에게 충성하길 바라는 소원), 요안나 왕비(프라하로 돌아오겠다는 소원), 네포무츠키 신부 등을 만지며 소원을 빈다.",위키백과,0.59631918,0.5509374,0.29653542,"아름답다, 강, 동상, 역사, 풍경",https://youimg1.tripcdn.com/target/10040m000000de6t4F9F7_C_760_506_Q70.jpg?proc=source%2ftrip,0,,czechrepublic_Charles-bridge_origin.csv
italy_01,이탈리아,카날그란데,Grand Canal ,"카날 그란데(이탈리아어: Canal Grande)는 이탈리아 베네치아에 위치한 운하이다. 예부터 수상 교통의 중심 역할을 해왔다. 대중 교통 수단으로는 수상 버스(바포레토)와 사설 수상 택시가 운행되고 있다. 추가적으로 많은 관광객들은 곤돌라로도 이용한다. 운하의 한쪽 끝은 베네치아 산타 루치아 기차역 인근 석호로 이어지고 나머지쪽은 산마르코로 이어진다. 총길이는 3.8km, 폭은 30-90m, 평균 수심은 5m이다.",위키백과,0.57075863,0.43825978,0.26947645,"대운하, 아름답다, 보트, 수로, 곤돌라",https://youimg1.tripcdn.com/target/100h14000000w0w1bF35B_C_760_506_Q70.jpg?proc=source%2ftrip,0,,Italy_canal-grande_origin.csv
singapore_01,싱가포르,센토사섬,Sentosa,"센토사섬(Sentosa)은 싱가포르의 유명한 휴양지이다. ""센토사""는 말레이어로 ""평화와 고요함""을 뜻한다. 이전에는 ""풀라우 벨라칸 마티""라고 했다. ""풀라우 벨라칸 마티""는 말레이어로 ""죽은 섬""이라는 뜻이다.싱가포르의 남쪽에 위치하며 동양 최대의 해양수족관을 비롯하여 분수쇼를 볼 수 있는 분수, 예쁜 난꽃을 가꿔놓은 오키드 가든, 아시아 사람들의 생활상을 그대로 재현한 아시안 빌리지 등 다양한 볼거리가 가득하다. 그 밖에도 어린이들을 위한 판타지 아일랜드, 넓고 흰 모래사장이 펼쳐지는 센트럴 비치와 자전거 하이킹을 즐길 수 있는 코스, 볼케이노 랜드 등 센토사 섬은 ‘작은 놀이왕국’이다. 남쪽 해안에는 실로소·센트럴·탄종해변 등의 휴양시설이 있고, 관광 명소로서 각종 해양 스포츠 시설이 구비되어 있다.",위키백과,0.44368619,0.4734618,0.63367921,"유니버셜스튜디오, 해변, 아름답다, 리조트, 명소",https://youimg1.tripcdn.com/target/100chk124d9ofzi8xF081_C_760_506_Q70.jpg?proc=source%2ftrip,0,,singapore_sentosa_origin.csv
singapore_02,싱가포르,가든스 바이 더 베이,Gardens by the Bay,"싱가포르에서 꼭 방문해야 할 명소인 도심 속 휴식처, 싱가포르 가든스 바이 더 베이! 이곳은 싱가포르의 도심 속에 위치한 정원으로, 베이 사우스 가든, 베이 이스트 가든 및 베이 센트럴 가든으로 구성되어있어요. 낮에는 온실 두 곳에서 다양한 식물을 관찰해보고, 저녁에는 멋진 라이트 쇼로 빛나는 아름다운 야경을 즐겨보세요. 가든스 바이 더 베이에서 이제껏 만나보지 못한 신기하고 다양한 식물들을 만나보세요.",trip.com,0.35377485,0.59154617,0.28843486,"정원, 꽃, 식물, 밤, 돔",https://youimg1.tripcdn.com/target/10080z000000mn56sAF7F_C_760_506_Q70.jpg?proc=source%2ftrip,0,,singapore_Gardens-by-the-Bay_origin.csv
